"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18011787611674177,17841407868310918,kan_news,"כאן חדשות","תחקיר צה""ל מעלה שאלות על מותם של ששת החטופים ועל התנהלות הלוחמים, שהיו קרובים מאוד לחטופים במהלך המבצע באזור. כ-4 חודשים עברו מאז שאותרו גופותיהם של הירש גולדברג-פולין, עדן ירושלמי, אורי דנינו, אלמוג סרוסי, כרמל גת ואלכס לובנוב.

בצה""ל אמרו למשפחותיהם שלמרות שלא ידעו שיש חטופים באזור, צה""ל נכשל במשימתו להשבת החטופים, והופקו לקחים לקראת המשך הפעילות ברצועה. משפחות החטופים ביקרו: ""התחקיר לא נותן את כל המידע על מה שהוביל לירי"".
@ItayBlumental",0,"12/24/2024 10:01",https://www.instagram.com/p/DD-Gy57xi8K/,"IG carousel",,Lifetime,86893,47127,1525,33,0,39,66
18048691709318385,17841407868310918,kan_news,"כאן חדשות","""נקודה תקולה, קיבלת?"": ההקלטות האחרונות של סמב""צית חמ""ל נחל עוז אושר ברזילי נחשפות
Nofar Moshe Ferdo",14,"12/24/2024 10:07",https://www.instagram.com/reel/DD-HdytNgd1/,"IG reel",,Lifetime,112220,61256,3281,115,7,323,130
18011919875676146,17841407868310918,kan_news,"כאן חדשות","צה”ל זימן את משפחות התצפיתניות והסמב”ציות שנפלו במוצב נחל עוז לשמוע את ההקלטות המלאות מ-7 באוקטובר - אך לא יעביר אותן לידיהן
@itayblumental",0,"12/24/2024 11:53",https://www.instagram.com/p/DD-Tm7Xodz0/,"IG carousel",,Lifetime,62595,32114,949,12,0,41,23
18380560963110687,17841407868310918,kan_news,"כאן חדשות","ההנהגה בסוריה פועלת כעת כדי לתבוע מאיראן פיצויים בסך 300 מיליארד דולר ""על הנזק שאיראן גרמה לסורים ולתשתיות הסוריות כתוצאה מהתייצבותה הפושעת והמתעמרת לצידו של משטר הנשיא המודח בשאר אל-אסד"". כך מסר גורם המקורב לשלטון החדש בסוריה לעיתון ""אל-מודון"" הלבנוני. לדבריו, סוריה מתכננת לדרוש את הפיצויים באמצעות פנייה אל בתי הדין הבין-לאומיים.

הגורם הוסיף שבניגוד לדיווחים זרים, אין תקשורת בין השלטון החדש בסוריה לבין איראן ואין שום תוכנית בטווח הקרוב ליצור קשר עם ההנהגה האיראנית. לדבריו, אין שום שיח סביב פתיחת השגרירות האיראנית בדמשק מחדש. זאת בניגוד גמור למה שאמרה היום דוברת ממשלת איראן.

@omershahar10
צילום: רויטרס",0,"12/24/2024 12:35",https://www.instagram.com/p/DD-YfPRRa8Q/,"IG image",,Lifetime,71167,50737,2585,54,0,64,51
17975082605802534,17841407868310918,kan_news,"כאן חדשות","מפקד חטיבת מנשה בצה""ל, אל""ם איוב כיוף, נפצע קל בידו מרסיס בפגיעת מטען שהופעל לעבר רכב צבאי במהלך מבצע של כוחות צה""ל בטול כרם. ברכב שהה גם מפקד אוגדת יהודה ושומרון, תא""ל יקי דולף. יתר השוהים ברכב לא נפגעו וכיוף פונה לקבלת טיפול רפואי 
@itayblumental | @carmeldangor",0,"12/24/2024 15:44",https://www.instagram.com/p/DD-uDl8Cf0t/,"IG image",,Lifetime,42982,33849,1422,64,0,22,18
18036746999340624,17841407868310918,kan_news,"כאן חדשות","התרסקות מטוס בקזחסטן: טיסה של אזרבייג'ן איירליינס התרסקה הבוקר בדרכה מבאקו לגרוזני. צוותי חילוץ מנסים להגיע לנוסעים, ועד כה דווח על שישה נוסעים שחולצו בחיים
@ramelibrandts @alexnirenburg @hadasgrinberg",52,"12/24/2024 23:57",https://www.instagram.com/reel/DD_mbuloKOK/,"IG reel",,Lifetime,63261,38619,699,344,9,45,30
17933361056967218,17841470312538363,kan_middleast,"כאן - המזרח התיכון","תושבי הכפר א-סוויסה שבפרברי קונייטרה הפגינו נגד נוכחות צה״ל בדרום סוריה. ערוץ אל-ג׳זירה דיווח על 4 סורים שנפצעו מאש צה״ל במהלך המחאה",23,"12/25/2024 01:52",https://www.instagram.com/reel/DD_zj4DNUvG/,"IG reel",,Lifetime,49087,28163,498,24,11,51,0
17883939174198754,17841407868310918,kan_news,"כאן חדשות","שינויים בתפקיד הכלכלי הקריטי 👇

מנכ""ל משרד האוצר, עורך הדין שלומי הייזלר, התפטר היום מתפקידו. הייזלר, שמונה על ידי שר האוצר בצלאל סמוטריץ', הודיע לשר כי בעוד כחודש, לאחר שסעיפי הליבה בתקציב 2025 יאושרו בוועדת הכספים, הוא צפוי לעזוב את תפקידו.

הרקע לפרישתו של הייזלר הינו אישי-בריאותי, אולם בין הייזלר לסמוטריץ' התגלו חילוקי דעות ביחס לחוק הגיוס, וכן בהקשר ליחסו של שר האוצר לאנשי הדרג המקצועי במשרד.

בהודעת משרד האוצר נכתב כי ""במהלך השנתיים בהן כיהן הייזלר כמנכ""ל האוצר, הוא הוביל חמישה תקציבי מדינה, קידם חתימת הסכמי מסגרת רבים, ובכלל זה הסכמים עם ההסתדרות הכללית, ארגון הרופאים וארגוני המורים, הוביל את הרפורמה למיסוי רווחים לא מחולקים, וקידם החלטות ממשלה לתקצוב צרכי משפחות החטופים, צרכי המפונים, מתווי הסיוע לעסקים, תוכניות שיקום הצפון והדרום בנושאי הביטחון, ותגמול משרתיי המילואים"".

השר סמוטריץ' אמר לאחר הודעת הפרישה כי ""הייזלר הוא איש מקצוע מהמעלה הראשונה שניהל את משרד האוצר באחת התקופות המאתגרות ביותר שידעה מדינת ישראל. אני מודה להייזלר על עבודתו ועשייתו למען מדינת ישראל, הוא נכס לשירות הציבורי ולמדינת ישראל ואין לי ספק שימשיך לרתום מיכולותיו הפנומנליות למען מדינת ישראל"".

הייזלר, בן 49, כיהן כיו""ר מטה התכנון הלאומי, לפני תפקידו במשרד האוצר. בעברו ניהל הייזלר במשך שש שנים את הרשות לרישום והסדר זכויות מקרקעין במשרד המשפטים. את שירותו הציבורי החל בפרקליטות המדינה במחלקה האזרחית בפרקליטות מחוז ירושלים ובמחלקה הפיסקאלית בפרקליטות המדינה. 

@lielkyzer 
צילום: פלאש90",0,"12/25/2024 04:18",https://www.instagram.com/p/DEAEWORsvsQ/,"IG image",,Lifetime,46446,33753,988,22,0,42,26
17998239761559468,17841407868310918,kan_news,"כאן חדשות","בתקווה לנס חנוכה: משפחות חטופים מדליקות נר ראשון בכותל המערבי בתפילה להשבתם",78,"12/25/2024 07:17",https://www.instagram.com/reel/DEAYvWuNMKZ/,"IG reel",,Lifetime,58736,44277,3710,172,13,156,90
18132173332377679,17841407868310918,kan_news,"כאן חדשות","כטב”ם מתימן נפל בשטח פתוח באזור אשקלון: אין נפגעים

  @asaf_pozailov",8,"12/25/2024 08:04",https://www.instagram.com/reel/DEAeMnooTsR/,"IG reel",,Lifetime,60744,35846,776,84,10,97,37
18481190512050868,17841407868310918,kan_news,"כאן חדשות","ראש אגף כוח אדם בצה""ל יזמן אליו ביום שישי בבוקר את הורי התצפיתניות שנפלו במוצב נחל עוז ב-7 באוקטובר כדי להשמיע להם את קולות הקשר שהוקלטו לפני תחילת המתקפה ואחריה.

החלטה זו מגיעה לאחר הזעם של המשפחות על ההקלטות החלקיות שקיבלו - אשר נפסקות בשעה 4:47. ההקלטות הגיעו אחרי מאבק ארוך ועיקש של המשפחות ובהכרעת בג""ץ בעניין.
ארבע מהתצפיתניות כלל לא נשמעות בהן, והמשפחות נחושות לדעת מה קרה בחמ""ל ברגעי הפשיטה על המוצב.

בצה""ל אומרים כי הצבא העביר למשפחות את כל קולות הקשר אחרי שבוצע מיפוי בארבע רשתות הקשר - הרשת הגדודית ושלוש הרשתות הפלוגתיות. כל הקלטה של התצפיתניות תומללה והועברה למשפחות. ""אין לנו מה להסתיר. הקובץ מפרט באופן רציף את ההקלטות שבין השעות 22:51 ועד 4:47, שבהן לא נשמעו קולות של תצפיתניות"", אמרו בצה""ל והוסיפו: ""המשפחות שאלו על הקטעים השקטים. נשמיע להם הכול, את כל הזמנים, ונבנה את האמון במעשים כך שיבינו שלא הסתרנו מהן כלום"".

ספיר ניסני, אחותה של התצפיתנית שחף ניסני שנפלה במוצב נחל עוז, סיפרה לכאן רשת ב על ההמתנה מורטת העצבים במשך שנה וחודשיים להקלטות מרגעיה האחרונים. ""היינו צריכים קצת להתחנן. כל ההורים חיכו לקול האחרון של הבת שלהם, ולא נתנו להם את זה"", סיפרה ספיר. ""עד שזה קרה, בצבא לא הודיעו לנו במסודר, שמענו על זה בהפתעה, מהתקשורת"".

""היא הייתה בשעות הכי קריטיות בחמ""ל, בשעות שכולנו רוצים לדעת מה הן ראו ושמעו. איפה ההקלטות האלו? איפה כל השעות הכי קריטיות? איך יכול להיות שהתצפיתניות לא נשמעות? אי אפשר להעלים את זה ואז לתת לנו פירור ולהגיד 'תסתמו', אלו קולות שלנו, של הילדות שלנו"", זעמה ספיר, ""קיבלנו הקלטות קצרות של 5-7 שניות. האחרונה שבהן, מ-6 באוקטובר בשעה 14:18"".

""ברגע ששמענו את הקול של שחף פגע לי חץ בלב. באותה השניה התפרקתי, הרגשתי מרוסקת. הרגשתי כאב פיזי בלב מגעגוע לקול שלה, להקלטה שלה, לקול שלא אשמע יותר לעולם, שיחסר לי. זה הקול האחרון שלה, לא יהיה לי עוד"", סיפרה בכאב.

@menashecarmela",0,"12/25/2024 09:51",https://www.instagram.com/p/DEAqhxhx0EL/,"IG image",,Lifetime,54699,41000,1227,5,0,20,34
18040633853255302,17841407868310918,kan_news,"כאן חדשות","משפחתו של החלל גור קהתי התפרצה לאזכרה של זאב ארליך: ""הבאתם למותו של חייל צה”ל תמים בשביל לראות איזה כתובת באתר בלבנון"". גור קהתי לחם בגדוד 13 של גולני ונפל בהיתקלות במבצר ארכיאולוגי בדרום לבנון ביחד עם החוקר זאב (ז'אבו) ארליך. לפי משפחתו של קהתי, הלוחם נורה למוות בזמן שאיבטח סיור של ארליך במבצר בשטח הלחימה - ללא כל הצדקה מבצעית ברורה. לאחר התקרית הורה הרמטכ""ל על תחקיר שיבדוק אם היה צורך צבאי בסיור. עד כה צה""ל לא פרסם את ממצאי התחקיר, במקביל מתנהלת גם חקירת מצ״ח לבדיקת נסיבות האירוע. 
@roysharon11",70,"12/25/2024 11:28",https://www.instagram.com/reel/DEA1l34Owxq/,"IG reel",,Lifetime,185187,88898,4727,528,3,475,267
17945209685916511,17841407868310918,kan_news,"כאן חדשות","שחקן הנבחרת זכה ליחס משפיל בירושלים? 

שחקן נבחרת ישראל בכדורגל, מוחמד אבו-פאני, הושפל בידי מפקדת כוח של מג""ב בירושלים - כך טוען חבר הכנסת סימון דוידסון בפנייה ששלח היום לשר לביטחון לאומי איתמר בן גביר.

במכתב ששלח חבר הכנסת דוידסון לשר בן גביר כתב כי אבו-פאני, יחד עם בן דודו, הגיע לפנות בוקר לירושלים כדי להתפלל. ""לטענת השחקן, מפקדת כוח מג""ב בשער האריות ""השפילה אותו מול קהל אנשים, הרימה את קולה והקניטה ללא כל הצדקה או הסבר"". עוד נטען כי היא סילקה אותו מהעיר ואף איימה עליו בשלילת זכותו להיכנס לירושלים למשך שנה שלמה - ""כל זאת כאמור, ללא שום בסיס חוקי או טענה מוצדקת"", כתב חבר הכנסת.

עוד כתב חבר הכנסת דוידסון: ""התנהגות זו היא בלתי נסבלת ומהווה פגיעה חמורה בכבודו של אדם, קל וחומר כאשר מדובר בספורטאי המייצג את מדינת ישראל בגאווה. חשוב לציין כי מוחמד אבו פאני הוא שחקן ערבי-ישראלי המשחק בהונגריה ומייצג את נבחרת ישראל בימים מאתגרים אלו"".

חבר הכנסת חתם את מכתבו בדרישה ל""חקירה מיידית ומעמיקה של האירוע, כולל זימון דחוף את המפקדת לבירור והתנצלות רשמית בפני מוחמד אבו פאני והבטחה כי אירועים מסוג זה לא יישנו"".

תגובות אבו-פאני, המשרד לביטחון לאומי והמשטרה יובאו כשיתקבלו.

@lianwildau 
צילום: AP",0,"12/26/2024 00:39",https://www.instagram.com/p/DECQH2dsSgX/,"IG carousel",,Lifetime,53817,28135,706,22,0,62,27
